,rank,weighted_rank
YOR228C,76,0.3479005321110584
YOR229W,74,0.32347212076941806
YOR230W,93,0.33527075462559336
YOR231C-A,4,0.4486986986986987
YOR231W,359,0.3227210497405483
YOR232W,957,0.3416823301880773
YOR233W,355,0.27484949738470865
YOR234C,565,0.5363451947522744
YOR235W,39,0.3537383537383537
YOR236W,884,0.3088484412013824
YOR237W,223,0.2777351342373764
YOR238W,6,0.2629295962629296
YOR239W,336,0.3324217074217074
YOR241W,409,0.2700181844436123
YOR242C,32,0.42370495495495497
YOR243C,514,0.42287034115827893
YOR244W,699,0.33089742102617636
YOR245C,316,0.36320180940434105
YOR246C,318,0.26254241663046696
YOR247W,115,0.34968881925403666
YOR248W,54,0.37819300782263743
YOR249C,130,0.5023562023562024
YOR250C,182,0.3463573463573464
YOR251C,411,0.32147719495651367
YOR252W,262,0.3983563716388144
YOR253W,342,0.30219400687236947
YOR254C,603,0.350712237942752
YOR255W,73,0.3739904287849493
YOR256C,110,0.3277368277368277
YOR257W,638,0.346020001192415
YOR258W,101,0.3611631433413612
YOR259C,649,0.3476496527343985
YOR260W,460,0.27188275231753495
YOR261C,619,0.3927530114929146
YOR262W,380,0.25804752120541596
YOR263C,1,0.9719719719719719
YOR264W,60,0.35999332665999334
YOR265W,135,0.32593334074815555
YOR266W,72,0.34865420976532085
YOR267C,372,0.2763946742441366
YOR268C,7,0.6031746031746031
YOR269W,255,0.3401087361871676
YOR270C,495,0.3454727454727455
YOR271C,171,0.26559307845857555
YOR272W,793,0.5502122551302879
YOR273C,239,0.29147557599440443
YOR274W,611,0.29671406267150946
YOR275C,278,0.3159886505210246
YOR276W,332,0.31205000180903797
YOR277C,22,0.27454727454727457
YOR278W,357,0.2715488597841539
YOR279C,113,0.4594594594594595
YOR280C,83,0.36263974818191685
YOR281C,139,0.36823874233946174
YOR282W,17,0.4251898957781311
YOR283W,261,0.3312546262737834
YOR284W,65,0.3186263186263186
YOR285W,314,0.27835478790892804
YOR286W,293,0.26399095341074863
YOR287C,375,0.5914260927594261
YOR288C,432,0.26919280391502615
YOR289W,325,0.29096789096789094
YOR290C,780,0.34337157670491003
YOR291W,269,0.2873207780270977
YOR292C,105,0.32202678869345536
YOR293C-A,3,0.22088755422088754
YOR293W,537,0.5566255268303686
YOR294W,661,0.5580769877290301
YOR295W,247,0.28850307797676217
YOR296W,19,0.27148200832411357
YOR297C,222,0.3801549297044792
YOR298C-A,416,0.2944795757295757
YOR298W,83,0.3449594172485739
YOR299W,126,0.3459967904412349
YOR300W,22,0.32368732368732367
YOR301W,77,0.4801034801034801
YOR302W,79,0.29989483154040114
YOR303W,617,0.2895813155132442
YOR304C-A,44,0.3813131313131313
YOR304W,636,0.3693001177277907
YOR305W,62,0.3893893893893894
YOR306C,104,0.30338030338030336
YOR307C,201,0.312242590849556
YOR308C,395,0.41180927763206243
YOR309C,358,0.3782329815849369
YOR310C,944,0.510919818123208
YOR311C,240,0.34381464798131467
YOR312C,556,0.5713177205982961
YOR313C,113,0.3248203956168558
YOR314W,7,0.5955955955955956
YOR315W,80,0.33393393393393395
YOR316C,304,0.2819332490385122
YOR316C-A,2,0.42292292292292294
YOR317W,384,0.29832175925925924
YOR318C,54,0.3870907944982019
YOR319W,321,0.4573732611115789
YOR320C,157,0.3302984513175596
YOR321W,180,0.34488377266155046
YOR322C,147,0.365447079732794
YOR323C,595,0.2968901674784028
YOR324C,104,0.3185108185108185
YOR325W,2,0.549049049049049
YOR326W,765,0.34270610479760805
YOR327C,344,0.43873524687478177
YOR328W,214,0.30771425631238714
YOR329C,116,0.4382485934210072
YOR330C,746,0.28967036741835667
YOR331C,56,0.3212140712140712
YOR332W,318,0.3301697924339434
YOR333C,3,0.6499833166499833
YOR334W,155,0.3235041493106009
YOR335C,869,0.3109346400485641
YOR335W-A,1,0.970970970970971
YOR336W,333,0.33810687564441316
YOR337W,123,0.28266477859973793
YOR338W,99,0.44741711408378076
YOR339C,506,0.36743660656704136
YOR340C,620,0.5037844295908812
YOR341W,1212,0.4007588446532341
YOR342C,115,0.24434869652260957
YOR343C,33,0.433676100342767
YOR343W-A,40,0.27224724724724725
YOR343W-B,14,0.2107822107822108
YOR344C,353,0.27298119649394437
YOR345C,13,0.6695926695926696
YOR346W,471,0.4101702551808709
YOR347C,924,0.3501683501683502
YOR348C,278,0.3028028028028028
YOR349W,289,0.3105493036288884
YOR350C,110,0.39903539903539903
YOR351C,313,0.30226712335338535
YOR352W,69,0.4864864864864865
YOR353C,639,0.2706994944866619
YOR354C,56,0.37685900185900184
YOR355W,86,0.4264729846125195
YOR356W,253,0.325709108317804
YOR357C,254,0.32085234841140353
YOR358W,482,0.40863892938581736
YOR359W,349,0.28249739711057764
YOR360C,404,0.3524093400331024
YOR361C,865,0.4376792977949047
YOR362C,580,0.3702167684926306
YOR363C,65,0.41575421575421573
YOR364W,3,0.4327660994327661
YOR365C,52,0.3781281281281281
YOR366W,2,0.551051051051051
YOR367W,199,0.40316698608155893
YOR368W,322,0.3920380007336529
YOR369C,712,0.5300201887280539
YOR370C,274,0.3172442515508209
YOR371C,91,0.3731753731753732
YOR372C,172,0.37303582652419864
YOR373W,532,0.2753825253825254
YOR374W,590,0.3690639792334708
YOR375C,542,0.36316020817865835
YOR376W,1,0.6306306306306306
YOR376W-A,28,0.45820820820820823
YOR377W,98,0.3559784274069988
YOR378W,259,0.25397598370571345
YOR379C,6,0.5488822155488822
YOR380W,30,0.4488822155488822
YOR381W,138,0.3088088088088088
YOR381W-A,3,0.30363697030363695
YOR382W,167,0.33205061348773923
YOR383C,166,0.3207183086701159
YOR384W,134,0.32707334199871513
YOR385W,78,0.3863863863863864
YOR386W,515,0.2806223699427583
YOR387C,109,0.3869465796071301
YOR388C,358,0.30113073967822573
YOR389W,44,0.4002866502866503
YOR390W,135,0.24321358395432469
YOR391C,513,0.2610661343604813
YOR392W,17,0.5994818347759524
YOR393W,570,0.2712185870080607
YOR394C-A,12,0.3780447113780447
YOR394W,80,0.40330330330330333
YOR396C-A,4,0.7274774774774775
YOR396W,77,0.3664573664573665
YPL001W,353,0.38893851358440595
YPL002C,221,0.3797689091806739
YPL003W,349,0.26662765917780246
YPL004C,348,0.335375605490548
YPL005W,114,0.42133361431607047
YPL006W,185,0.3216946676406136
YPL007C,74,0.3736303871439007
YPL008W,493,0.3108747692926192
YPL009C,459,0.2856320372660242
YPL010W,242,0.398882353427808
YPL011C,76,0.4164954428112323
YPL012W,655,0.530099565214069
YPL013C,729,0.4300308538991667
YPL014W,66,0.420708587375254
YPL015C,358,0.2906621705504387
YPL016W,316,0.3585547572889345
YPL017C,778,0.30604254640244355
YPL018W,272,0.4437746570099511
YPL019C,192,0.4160566816816817
YPL020C,399,0.3083584837970803
YPL021W,266,0.23920537078431817
YPL022W,399,0.48932140160210336
YPL023C,379,0.30164729373172644
YPL024W,260,0.4019288519288519
YPL025C,17,0.412471294824236
YPL026C,359,0.25580455106917505
YPL027W,50,0.3118518518518518
YPL028W,645,0.313525929029805
YPL029W,234,0.413563135785358
YPL030W,213,0.3398045933257201
YPL031C,974,0.3505096472242263
YPL032C,130,0.286994686994687
YPL033C,38,0.40551077393182655
YPL034W,14,0.48805948805948807
YPL035C,3,0.6172839506172839
YPL036W,215,0.2908117419745327
YPL037C,443,0.44598774847081846
YPL038W,353,0.28197319132163323
YPL038W-A,3,0.337671004337671
YPL039W,2,0.42492492492492495
YPL040C,610,0.29841973120661647
YPL041C,8,0.3305805805805806
YPL042C,496,0.3542776647615357
YPL043W,584,0.5588482317934372
YPL044C,4,0.36786786786786785
YPL045W,205,0.4066505529920164
YPL046C,273,0.4986488319821653
YPL047W,197,0.3760359344115689
YPL048W,819,0.431463209240987
YPL049C,245,0.35430532573389717
YPL050C,180,0.4203203203203203
YPL051W,217,0.32823145726371533
YPL052W,45,0.3572461350239128
YPL053C,126,0.35333746444857556
YPL054W,182,0.28188078188078186
YPL055C,307,0.2998829448340849
YPL056C,104,0.3418803418803419
YPL057C,242,0.31833072742163654
YPL058C,267,0.30906187085962367
YPL059W,355,0.3440680116736455
YPL060W,168,0.2979705896372563
YPL061W,486,0.3569660195174598
YPL062W,44,0.3736236236236236
YPL063W,390,0.3699006699006699
YPL064C,349,0.3493751631287448
YPL065W,240,0.3639431097764431
YPL066W,80,0.33036786786786787
YPL067C,85,0.3339928163457575
YPL068C,26,0.21964271964271964
YPL069C,501,0.26884968801136466
YPL070W,117,0.38476938476938477
YPL071C,7,0.2413842413842414
YPL072W,90,0.35297519741964184
YPL073C,4,0.3898898898898899
YPL074W,337,0.2549908959404508
YPL075W,301,0.34629313699081143
YPL076W,159,0.38847023123752683
YPL077C,25,0.3258058058058058
YPL078C,360,0.4149705260816372
YPL079W,460,0.5883274578926753
YPL081W,905,0.5162123449416267
YPL082C,397,0.3662957667995451
YPL083C,115,0.45525525525525523
YPL084W,305,0.3431103234381923
YPL085W,362,0.3311820107400218
YPL086C,759,0.36322620380591397
YPL087W,241,0.3059864844097209
YPL088W,192,0.4397678928928929
YPL089C,463,0.3246810525428236
YPL090C,1124,0.48277013668472746
YPL091W,797,0.3344511387171362
YPL092W,244,0.273051740264855
YPL093W,743,0.5453124726341415
YPL094C,356,0.36589960747264116
YPL095C,146,0.32032717649156006
YPL096C-A,109,0.37229890440899616
YPL096W,166,0.3465513706477562
YPL097W,720,0.3252516405294183
YPL098C,161,0.38387455778760127
YPL099C,88,0.42983892983892985
YPL100W,193,0.37940012551411517
YPL101W,226,0.3507002577799038
YPL102C,31,0.4827408053214505
YPL103C,298,0.27946738684993716
YPL104W,612,0.30850294739183626
YPL105C,171,0.3017578982491263
YPL106C,838,0.3033379441494
YPL107W,27,0.5299744188633078
YPL108W,44,0.40706615706615706
YPL109C,194,0.27167373559126134
YPL110C,1346,0.26439887138252666
YPL111W,715,0.3389501389501389
YPL112C,106,0.4577785332502314
YPL113C,220,0.2692010192010192
YPL114W,2,0.5835835835835835
YPL115C,190,0.355961224382277
YPL116W,556,0.2934481243833762
YPL117C,260,0.34665434665434663
YPL118W,203,0.5317632903839801
YPL119C,605,0.266529339256612
YPL119C-A,109,0.32480186608626976
YPL120W,423,0.39358507443613827
YPL121C,108,0.36300189077966855
YPL122C,313,0.557388058985503
YPL123C,307,0.3233591898087012
YPL124W,159,0.39012597503163543
YPL125W,269,0.2808272956971842
YPL126W,518,0.5743967906130069
YPL127C,389,0.34547915524779277
YPL128C,239,0.3908301607046377
YPL129W,400,0.46838588588588587
YPL130W,46,0.39304521913217566
YPL131W,885,0.5296279330177636
YPL132W,310,0.3989311892537699
YPL133C,88,0.3112999362999363
YPL134C,123,0.309838293578131
YPL135W,479,0.31071781593702263
YPL136W,22,0.5956865956865957
YPL137C,81,0.34976952260902877
YPL138C,268,0.3467235892609027
YPL139C,150,0.40151484818151484
YPL140C,322,0.3024950416254764
YPL141C,308,0.2521872521872522
YPL142C,81,0.3404639207108343
YPL143W,592,0.5691197954711468
YPL144W,149,0.38180462341536164
YPL145C,282,0.32740186995506143
YPL146C,678,0.4980393372723756
YPL147W,322,0.32631078283252196
YPL148C,334,0.2291812770854687
YPL149W,315,0.40678138455916235
YPL150W,301,0.25179664714548433
YPL151C,411,0.38908738422120415
YPL152W,230,0.365378421900161
YPL152W-A,2,0.1966966966966967
YPL153C,768,0.4318524253420087
YPL154C,622,0.35895541844094897
YPL155C,416,0.37241568491568494
YPL156C,185,0.28400833265698133
YPL157W,296,0.35569691312934554
YPL158C,114,0.3913299264176457
YPL159C,58,0.3600151876013945
YPL160W,867,0.32162266072300677
YPL161C,179,0.31248007784320636
YPL162C,35,0.4613470613470613
YPL163C,106,0.3212646608873024
YPL164C,334,0.3319007630384876
YPL165C,463,0.3134624905683221
YPL166W,108,0.5052274496718941
YPL167C,430,0.4132737388551342
YPL168W,5,0.3763763763763764
YPL169C,501,0.4942147736558914
YPL170W,235,0.3747577364598641
YPL171C,401,0.27635366039356063
YPL172C,530,0.34285795229191457
YPL173W,198,0.5210867433089655
YPL174C,297,0.31421657347583276
YPL175W,262,0.3123008504687894
YPL176C,116,0.321243657450554
YPL177C,174,0.3083543313428371
YPL178W,567,0.6099150296681161
YPL179W,482,0.26300989786466966
YPL180W,177,0.3742499561708601
YPL181W,257,0.3666273277168219
YPL182C,12,0.7732732732732732
YPL183C,425,0.3753541777071189
YPL183W-A,499,0.495543639832217
YPL184C,564,0.26090274671834957
YPL185W,1,0.9419419419419419
YPL186C,260,0.40374220374220376
YPL187W,553,0.38139043202334344
YPL188W,335,0.28080319125095243
YPL189C-A,82,0.3904758416953539
YPL189W,199,0.29204581465887997
YPL190C,662,0.29415215820049656
YPL191C,38,0.4065644591960381
YPL192C,74,0.34180126072017963
YPL193W,82,0.45032837715764545
YPL194W,213,0.4189635645034706
YPL195W,410,0.3195439341780805
YPL196W,212,0.29256615105671707
YPL197C,23,0.43652348000174085
YPL198W,746,0.47306421703204543
YPL199C,61,0.38523769671310654
YPL200W,114,0.34413360729150205
YPL201C,96,0.36066274607941273
YPL202C,214,0.3893145481930529
YPL203W,660,0.33628780295446964
YPL204W,673,0.32593366025758297
YPL205C,2,0.2082082082082082
YPL206C,339,0.274947513885567
YPL207W,467,0.32595121888483775
YPL208W,108,0.4010770029288548
YPL209C,702,0.4648024092468537
YPL210C,237,0.330917415305601
YPL211W,765,0.5444895876268425
YPL212C,691,0.30225594625015756
YPL213W,682,0.3498748014877047
YPL214C,184,0.33005287896592245
YPL215W,177,0.3939645860549815
YPL216W,331,0.23824428658265517
YPL217C,643,0.5433146988356942
YPL218W,345,0.39234887060974016
YPL219W,104,0.4345691845691846
YPL220W,732,0.4700889414004168
YPL221W,163,0.3265044185289584
YPL222C-A,18,0.38460682905127347
YPL222W,213,0.2589255922589256
YPL223C,218,0.3480590682425545
YPL224C,259,0.25137879191933243
YPL225W,132,0.31038614371947704
YPL226W,897,0.3956475985461493
YPL227C,454,0.3240354892337271
YPL228W,173,0.35102154177298683
YPL229W,7,0.3707993707993708
YPL230W,539,0.2859445716588574
YPL231W,507,0.3112402343171574
YPL232W,354,0.3721376743975614
YPL233W,132,0.5488063821397154
YPL234C,422,0.30749944257053263
YPL235W,781,0.3335947983835308
YPL236C,140,0.3650936650936651
YPL237W,569,0.404539864996807
YPL238C,45,0.27965743521299075
YPL239W,644,0.24986010855576074
YPL240C,1425,0.3561947912825106
YPL241C,178,0.30669995838535163
YPL242C,353,0.3297461767716725
YPL243W,358,0.5350993451552111
YPL244C,138,0.33005469237353297
YPL245W,40,0.36171171171171174
YPL246C,184,0.3206630543587065
YPL247C,246,0.36910080812519835
YPL248C,460,0.35954432693563126
YPL249C,258,0.29717314213438245
YPL249C-A,536,0.5618902484574126
YPL250C,96,0.36261261261261263
YPL250W-A,1,0.9019019019019019
YPL251W,3,0.5685685685685685
YPL252C,438,0.3379498219680868
YPL253C,102,0.357691024357691
YPL254W,250,0.4238158158158158
YPL255W,125,0.35987187187187186
YPL256C,538,0.3659254049588622
YPL257W,49,0.41606913035484466
YPL257W-A,28,0.3207493207493208
YPL257W-B,16,0.21402652652652654
YPL258C,198,0.3111849222960334
YPL259C,299,0.3969353969353969
YPL260W,91,0.2854722854722855
YPL261C,55,0.38897078897078896
YPL262W,618,0.359424149068162
YPL263C,249,0.30236260356742284
YPL264C,120,0.2694361027694361
YPL265W,221,0.2922560569619393
YPL266W,1138,0.42206617865668833
YPL267W,107,0.3733359527752051
YPL268W,360,0.42170503837170503
YPL269W,250,0.5280560560560561
YPL270W,152,0.28980296085559243
YPL271W,253,0.4069603200037983
YPL272C,50,0.3178378378378378
YPL273W,326,0.2997291770297905
YPL274W,177,0.280133240585218
YPL277C,64,0.37570382882882886
YPL278C,55,0.4183820183820184
YPL279C,124,0.1947592754044367
YPL280W,551,0.2565814453291767
YPL281C,596,0.2793850897877744
YPL282C,87,0.38446492469480975
YPL283C,148,0.3884560235911587
YPL283W-A,24,0.48965632298965633
YPL283W-B,3,0.7741074407741074
YPR001W,658,0.32961837217156364
YPR002W,191,0.28837214177528314
YPR003C,170,0.2851969616675499
YPR004C,419,0.2940076114300458
YPR005C,82,0.33532312800605485
YPR006C,282,0.3117017726946805
YPR007C,164,0.3962132864571889
YPR008W,223,0.3393079177832541
YPR009W,29,0.3328846087466777
YPR010C,1199,0.4354429492044171
YPR010C-A,141,0.40720152776890367
YPR011C,90,0.2822489155822489
YPR013C,284,0.24693355327158145
YPR014C,1,0.1961961961961962
YPR015C,267,0.2503477260031567
YPR016C,594,0.49770646066942364
YPR017C,92,0.35174304739522133
YPR018W,326,0.34813648003832054
YPR019W,509,0.46762676232224365
YPR020W,346,0.4021478125524368
YPR021C,179,0.30486352274061773
YPR022C,290,0.27176486831659247
YPR023C,457,0.38934558190575697
YPR024W,622,0.3164981701959194
YPR025C,383,0.4422385832307503
YPR026W,331,0.30311278045417017
YPR027C,8,0.6282532532532532
YPR028W,288,0.3463984818151485
YPR029C,407,0.3534837048350562
YPR030W,202,0.3083033528578083
YPR031W,215,0.3402379123309356
YPR032W,237,0.34836101924709517
YPR033C,878,0.29608993959791224
YPR034W,506,0.3127237909846606
YPR035W,1050,0.36119738786405453
YPR036W,212,0.38869057736982265
YPR036W-A,64,0.39692817817817816
YPR037C,222,0.33784234685135583
YPR038W,3,0.5582248915582249
YPR039W,2,0.9119119119119119
YPR040W,260,0.30682220682220684
YPR041W,570,0.37992378343255534
YPR042C,286,0.2934192934192934
YPR043W,598,0.5372228415706677
YPR044C,120,0.3142142142142142
YPR045C,138,0.3151484818151485
YPR046W,176,0.5014161889161889
YPR047W,543,0.31364513684955675
YPR048W,390,0.28735658735658737
YPR049C,222,0.45839082325568814
YPR050C,33,0.349683016349683
YPR051W,247,0.30341272446535605
YPR052C,413,0.3107950565577684
YPR053C,4,0.4677177177177177
YPR054W,568,0.2699653879231344
YPR055W,217,0.3851870303483207
YPR056W,215,0.661014502874968
YPR057W,148,0.3789600411222033
YPR058W,156,0.26152434485767817
YPR059C,2,0.5845845845845846
YPR060C,539,0.2842248556534271
YPR061C,144,0.38382827271716163
YPR062W,223,0.3075317469936304
YPR063C,26,0.3117733117733118
YPR064W,33,0.3376406709740043
YPR065W,473,0.3163311302846187
YPR066W,374,0.32417979476803005
YPR067W,313,0.3482492076741278
YPR068C,525,0.3071948138614805
YPR069C,570,0.27702088052965246
YPR070W,216,0.36383605828050275
YPR071W,64,0.3203672422422422
YPR072W,282,0.31616013176296864
YPR073C,458,0.25869319100760146
YPR074C,861,0.3261426350857245
YPR075C,79,0.39962747557684264
YPR076W,1,0.22022022022022023
YPR077C,4,0.3591091091091091
YPR078C,46,0.3314183748966358
YPR079W,119,0.3053810112633642
YPR080W,1125,0.39822845067289514
YPR081C,345,0.31371661516589056
YPR082C,234,0.4927534371978816
YPR083W,83,0.3622296995790972
YPR084W,12,0.24858191524858192
YPR085C,75,0.4074607941274608
YPR086W,502,0.4453776485648996
YPR087W,10,0.3329329329329329
YPR088C,900,0.4220720720720721
YPR089W,113,0.4207304649782526
YPR091C,105,0.367701034367701
YPR093C,349,0.32187775167717864
YPR094W,327,0.43614256458293155
YPR095C,209,0.2966507177033493
YPR096C,5,0.31771771771771773
YPR097W,106,0.22582015978242392
YPR098C,17,0.20496967555791085
YPR099C,41,0.3405600722673893
YPR100W,376,0.44204310693672394
YPR101W,134,0.531232725262576
YPR102C,822,0.5061716217433979
YPR103W,465,0.38301742602817873
YPR104C,654,0.32933085991189964
YPR105C,189,0.40407073740407073
YPR106W,126,0.3279311057088835
YPR107C,267,0.3322611000513622
YPR108W,328,0.4464037207939647
YPR108W-A,4,0.4361861861861862
YPR109W,62,0.34881655849397786
YPR110C,1112,0.4056682581862438
YPR111W,220,0.28973973973973977
YPR112C,472,0.5670564632429039
YPR113W,605,0.31938384665657393
YPR114W,49,0.3263263263263263
YPR115W,82,0.3101027857125418
YPR116W,58,0.44537641089365226
YPR117W,75,0.30563897230563897
YPR118W,419,0.26983068987842257
YPR119W,763,0.4385932459326955
YPR120C,579,0.4379751080960062
YPR121W,228,0.2733742514444269
YPR122W,210,0.3238714905381572
YPR123C,2,0.4774774774774775
YPR124W,92,0.348076337206772
YPR125W,128,0.38013795045045046
YPR126C,3,0.19085752419085752
YPR127W,165,0.30634270634270633
YPR128C,144,0.3775928706484262
YPR129W,270,0.35008712416119825
YPR130C,2,0.17317317317317318
YPR131C,277,0.2820365491845636
YPR132W,689,0.549872078173965
YPR133C,205,0.36699138162552797
YPR133W-A,125,0.4968888888888889
YPR134W,42,0.4301682635015968
YPR135W,413,0.4672517553873486
YPR136C,52,0.42763917763917764
YPR137C-A,73,0.28169265155566525
YPR137C-B,19,0.24024024024024024
YPR137W,628,0.5655480321085417
YPR138C,272,0.27659276923982806
YPR139C,138,0.37356196776486633
YPR140W,179,0.4394841769143445
YPR141C,610,0.3675232609658839
YPR142C,7,0.3138853138853139
YPR143W,467,0.5657241824265379
YPR144C,615,0.5334912147920278
YPR145C-A,25,0.343983983983984
YPR145W,397,0.3029578697084994
YPR147C,112,0.3235646360646361
YPR148C,7,0.22436722436722437
YPR149W,231,0.3115236448569782
YPR150W,1,0.972972972972973
YPR151C,95,0.30283968178705023
YPR152C,254,0.3496606843063536
